,classifier,pid,visit,accuracy,neg_log_loss
170,"SVC(kernel='linear', probability=True)",26,2,0.8514619883040936,-0.31976292993478606
171,"SVC(kernel='linear', probability=True)",26,3,0.9486842105263158,-0.22387081206714948
172,"SVC(kernel='linear', probability=True)",27,1,0.9189473684210526,-0.23532636245692423
173,"SVC(kernel='linear', probability=True)",27,2,0.95,-0.12818576713692245
174,"SVC(kernel='linear', probability=True)",27,3,0.96,-0.13023389001296734
175,"SVC(kernel='linear', probability=True)",28,1,0.97,-0.12271203914119728
176,"SVC(kernel='linear', probability=True)",28,2,0.9489473684210525,-0.14476895053656166
177,"SVC(kernel='linear', probability=True)",28,3,0.9700000000000001,-0.11444349584146993
178,"SVC(kernel='linear', probability=True)",29,1,0.8889473684210525,-0.2874614226411206
179,"SVC(kernel='linear', probability=True)",29,2,0.8966666666666667,-0.21419029500802483
180,"SVC(kernel='linear', probability=True)",29,3,0.9,-0.24519945016890632
181,"SVC(kernel='linear', probability=True)",30,1,0.9394736842105263,-0.18709741469355223
182,"SVC(kernel='linear', probability=True)",30,2,0.95,-0.12123590923528176
183,"SVC(kernel='linear', probability=True)",30,3,0.9578947368421054,-0.13036828992896896
184,"SVC(kernel='linear', probability=True)",31,1,0.8842105263157893,-0.3578381935436889
185,"SVC(kernel='linear', probability=True)",31,2,0.9199999999999999,-0.24528596918372586
186,"SVC(kernel='linear', probability=True)",31,3,0.85,-0.39263486446174023
187,"SVC(kernel='linear', probability=True)",32,1,0.78,-0.32411897285333524
188,"SVC(kernel='linear', probability=True)",32,2,0.9299999999999999,-0.2555906369168159
189,"SVC(kernel='linear', probability=True)",33,1,0.55,-0.7320035617024395
190,"SVC(kernel='linear', probability=True)",33,2,0.8347368421052632,-0.47057948709935554
191,"SVC(kernel='linear', probability=True)",33,3,0.8468421052631578,-0.31979568288281895
192,"SVC(kernel='linear', probability=True)",35,1,0.8400000000000001,-0.18532623769577553
193,"SVC(kernel='linear', probability=True)",35,2,0.7699999999999999,-0.2461307343397781
194,"SVC(kernel='linear', probability=True)",36,1,0.8736842105263157,-0.3959398460129365
195,"SVC(kernel='linear', probability=True)",36,2,0.5578947368421052,-0.6926840778297826
196,"SVC(kernel='linear', probability=True)",36,3,0.4842105263157895,-0.7179119260703242
197,"SVC(kernel='linear', probability=True)",37,1,0.7755555555555557,-0.42247988543134474
198,"SVC(kernel='linear', probability=True)",37,2,0.9017543859649123,-0.25902788545740413
199,"SVC(kernel='linear', probability=True)",37,3,0.9689473684210526,-0.10829143956543896
200,SVC(probability=True),21,1,0.96,-0.09551519122995743
201,SVC(probability=True),21,2,0.7699999999999999,-0.5181550868120138
202,SVC(probability=True),21,3,0.8700000000000001,-0.29520114073534104
203,SVC(probability=True),23,1,0.77,-0.4634265502384757
204,SVC(probability=True),23,2,0.8099999999999999,-0.35474033962166507
205,SVC(probability=True),23,3,0.8099999999999999,-0.4502502930622909
206,SVC(probability=True),25,1,0.8,-0.4401964876374607
207,SVC(probability=True),25,2,0.6066666666666667,-0.6713234999930624
208,SVC(probability=True),25,3,0.53,-0.7306752565072524
209,SVC(probability=True),26,1,0.5808823529411764,-0.7067778531268887
210,SVC(probability=True),26,2,0.8514619883040936,-0.3500695854047543
211,SVC(probability=True),26,3,0.9486842105263158,-0.23289762823826626
212,SVC(probability=True),27,1,0.8784210526315789,-0.2716183045479797
213,SVC(probability=True),27,2,0.96,-0.11581488592768288
214,SVC(probability=True),27,3,0.96,-0.11996525825266749
215,SVC(probability=True),28,1,0.9489473684210527,-0.1218340311198016
216,SVC(probability=True),28,2,0.9384210526315788,-0.14985382118560522
217,SVC(probability=True),28,3,0.95,-0.10336756223719687
218,SVC(probability=True),29,1,0.8789473684210527,-0.3374848308594568
219,SVC(probability=True),29,2,0.8975,-0.2581916913727705
220,SVC(probability=True),29,3,0.9,-0.27392880137579667
221,SVC(probability=True),30,1,0.9294736842105265,-0.19413345517509412
222,SVC(probability=True),30,2,0.96,-0.12769677477117294
223,SVC(probability=True),30,3,0.968421052631579,-0.1201755118927295
224,SVC(probability=True),31,1,0.8315789473684211,-0.40237643285284097
225,SVC(probability=True),31,2,0.9,-0.21363997436818644
226,SVC(probability=True),31,3,0.8700000000000001,-0.3740525675818559
227,SVC(probability=True),32,1,0.8899999999999999,-0.33587132646536716
228,SVC(probability=True),32,2,0.9299999999999999,-0.2507966532230582
229,SVC(probability=True),33,1,0.6,-0.8627081977296713
230,SVC(probability=True),33,2,0.8236842105263158,-0.4430197616521478
231,SVC(probability=True),33,3,0.8578947368421053,-0.33453089903873184
232,SVC(probability=True),35,1,0.9199999999999999,-0.19025431339616064
233,SVC(probability=True),35,2,0.9099999999999999,-0.22769496914532147
234,SVC(probability=True),36,1,0.8736842105263157,-0.367091242046916
235,SVC(probability=True),36,2,0.5684210526315789,-0.7042631658591607
236,SVC(probability=True),36,3,0.5442105263157895,-0.7210251936303921
237,SVC(probability=True),37,1,0.8177777777777777,-0.3840791125728751
238,SVC(probability=True),37,2,0.8801169590643274,-0.3140777437515795
239,SVC(probability=True),37,3,0.9589473684210527,-0.10946475160875206
