,classifier,pid,visit,accuracy,neg_log_loss
74,KNeighborsClassifier(),32,2,0.9099999999999999,-1.1741440535884384
75,KNeighborsClassifier(),33,1,0.55,-1.5429913546647707
76,KNeighborsClassifier(),33,2,0.8031578947368422,-1.4165901609349763
77,KNeighborsClassifier(),33,3,0.8263157894736842,-1.3151217801153594
78,KNeighborsClassifier(),35,1,0.9200000000000002,-0.17442606328035098
79,KNeighborsClassifier(),35,2,0.9200000000000002,-0.1858204061122346
80,KNeighborsClassifier(),36,1,0.8947368421052632,-1.692451886173409
81,KNeighborsClassifier(),36,2,0.5578947368421053,-2.0903595603986034
82,KNeighborsClassifier(),36,3,0.4826315789473683,-1.1298425608749438
83,KNeighborsClassifier(),37,1,0.7977777777777779,-1.61834331031225
84,KNeighborsClassifier(),37,2,0.9017543859649123,-1.288147188419571
85,KNeighborsClassifier(),37,3,0.9389473684210525,-0.13366881965116936
86,RandomForestClassifier(),21,1,0.97,-0.14181516444481804
87,RandomForestClassifier(),21,2,0.7399999999999999,-0.577452620613817
88,RandomForestClassifier(),21,3,0.89,-0.3043321301491839
89,RandomForestClassifier(),22,1,0.9209150326797386,-0.5734893603572955
90,RandomForestClassifier(),22,2,0.95,-1.3494022771973275
91,RandomForestClassifier(),22,3,,
92,RandomForestClassifier(),23,1,0.8,-0.4335463361054712
93,RandomForestClassifier(),23,2,0.8200000000000001,-0.3796961449995124
94,RandomForestClassifier(),23,3,0.7799999999999999,-0.48238114472928084
95,RandomForestClassifier(),25,1,0.8399999999999999,-1.0582492389578348
96,RandomForestClassifier(),25,2,0.5622222222222222,-0.7173961023951028
97,RandomForestClassifier(),25,3,0.55,-0.769876974585321
98,RandomForestClassifier(),26,1,0.5691176470588235,-0.7404640564318397
99,RandomForestClassifier(),26,2,0.8192982456140351,-0.3618445548626562
100,RandomForestClassifier(),26,3,0.9486842105263158,-1.779912205479489
101,RandomForestClassifier(),27,1,0.8889473684210525,-0.344630309663034
102,RandomForestClassifier(),27,2,0.95,-0.18526262644658859
103,RandomForestClassifier(),27,3,0.9800000000000001,-0.13290808658756736
104,RandomForestClassifier(),28,1,0.97,-0.1506360400755665
105,RandomForestClassifier(),28,2,0.9284210526315789,-0.2101304030186566
106,RandomForestClassifier(),28,3,0.96,-0.1498172279593865
107,RandomForestClassifier(),29,1,0.868421052631579,-0.6920483011971248
108,RandomForestClassifier(),29,2,0.8716666666666667,-0.28664621700202686
109,RandomForestClassifier(),29,3,0.9199999999999999,-0.32357738713680045
110,RandomForestClassifier(),30,1,0.9094736842105263,-0.28667740396877406
111,RandomForestClassifier(),30,2,0.95,-0.19253480720050364
112,RandomForestClassifier(),30,3,0.9268421052631579,-0.19533538107763435
113,RandomForestClassifier(),31,1,0.8842105263157896,-0.3761394095606798
114,RandomForestClassifier(),31,2,0.8699999999999999,-0.245638975422818
115,RandomForestClassifier(),31,3,0.86,-0.3835758857067193
116,RandomForestClassifier(),32,1,0.8699999999999999,-0.6420260710280747
117,RandomForestClassifier(),32,2,0.9199999999999999,-0.5557897669325935
118,RandomForestClassifier(),33,1,0.525,-0.7935613202638631
119,RandomForestClassifier(),33,2,0.7921052631578948,-0.5592680137528107
120,RandomForestClassifier(),33,3,0.8573684210526317,-0.6775950189769813
121,RandomForestClassifier(),35,1,0.93,-0.2182820669402666
122,RandomForestClassifier(),35,2,0.9200000000000002,-0.522125243930849
123,RandomForestClassifier(),36,1,0.8526315789473685,-0.3923801975025475
124,RandomForestClassifier(),36,2,0.631578947368421,-0.6844775800177931
125,RandomForestClassifier(),36,3,0.4631578947368421,-0.8327720271160846
126,RandomForestClassifier(),37,1,0.7533333333333333,-0.49434773545437
127,RandomForestClassifier(),37,2,0.868421052631579,-0.31980377383431746
128,RandomForestClassifier(),37,3,0.9494736842105261,-0.19071007251635858
129,AdaBoostClassifier(),21,1,0.96,-0.8046829853909745
130,AdaBoostClassifier(),21,2,0.68,-0.6495033804403835
131,AdaBoostClassifier(),21,3,0.8800000000000001,-0.4760027286376832
132,AdaBoostClassifier(),22,1,0.9098039215686274,-0.4153181613473955
133,AdaBoostClassifier(),22,2,0.925,-0.3027437515295385
134,AdaBoostClassifier(),22,3,,
135,AdaBoostClassifier(),23,1,0.75,-0.5494992119960612
136,AdaBoostClassifier(),23,2,0.8399999999999999,-0.5014298983949602
137,AdaBoostClassifier(),23,3,0.74,-0.622595410243053
138,AdaBoostClassifier(),25,1,0.79,-0.5748448754644974
139,AdaBoostClassifier(),25,2,0.6311111111111111,-0.7067300281262231
140,AdaBoostClassifier(),25,3,0.55,-0.6990978937405247
141,AdaBoostClassifier(),26,1,0.5911764705882353,-0.692091061922957
142,AdaBoostClassifier(),26,2,0.8403508771929824,-0.4547023941920991
143,AdaBoostClassifier(),26,3,0.9486842105263158,-1.2171906980894565
144,AdaBoostClassifier(),27,1,0.858421052631579,-0.5079328237432337
145,AdaBoostClassifier(),27,2,0.96,-0.17624709786822618
146,AdaBoostClassifier(),27,3,0.96,-0.2667114549539341
147,AdaBoostClassifier(),28,1,0.9800000000000001,-0.07930990644400979
148,AdaBoostClassifier(),28,2,0.9289473684210525,-0.2802572878167326
149,AdaBoostClassifier(),28,3,0.95,-0.1699117314509204
150,AdaBoostClassifier(),29,1,0.8473684210526315,-0.4736546442173732
151,AdaBoostClassifier(),29,2,0.8716666666666667,-0.3366488169123138
152,AdaBoostClassifier(),29,3,0.85,-0.5223434520976312
153,AdaBoostClassifier(),30,1,0.8794736842105264,-2.3526332403663845
154,AdaBoostClassifier(),30,2,0.93,-1.1895811335850237
155,AdaBoostClassifier(),30,3,0.9163157894736841,-0.3132321231183736
156,AdaBoostClassifier(),31,1,0.8631578947368421,-0.5544372048551203
157,AdaBoostClassifier(),31,2,0.8799999999999999,-0.3414732084426649
158,AdaBoostClassifier(),31,3,0.8300000000000001,-0.5299930927591084
159,AdaBoostClassifier(),32,1,0.7699999999999999,-0.5489733759775183
160,AdaBoostClassifier(),32,2,0.9,-0.40161600431487365
161,AdaBoostClassifier(),33,1,0.375,-0.7559894414541615
162,AdaBoostClassifier(),33,2,0.73,-0.6394124202616844
163,AdaBoostClassifier(),33,3,0.8368421052631578,-0.4995668735479418
164,AdaBoostClassifier(),35,1,0.93,-0.2712155329822137
165,AdaBoostClassifier(),35,2,0.8800000000000001,-0.3600545046377642
166,AdaBoostClassifier(),36,1,0.7894736842105263,-0.6041072826284679
167,AdaBoostClassifier(),36,2,0.5578947368421053,-0.6812700131045235
168,AdaBoostClassifier(),36,3,0.3910526315789474,-0.7075513352607746
169,AdaBoostClassifier(),37,1,0.7133333333333333,-0.7569595347519781
170,AdaBoostClassifier(),37,2,0.8140350877192983,-0.5790515063186473
171,AdaBoostClassifier(),37,3,0.9289473684210525,-0.7211849485266362
