,classifier,pid,visit,accuracy,neg_log_loss
82,RandomForestClassifier(),21,3,1.0,-0.0
83,RandomForestClassifier(),23,1,0.972167487684729,0.36427529474741965
84,RandomForestClassifier(),23,2,0.9528735632183908,0.19744121150717353
85,RandomForestClassifier(),23,3,0.7618226600985223,0.5791023151168975
86,RandomForestClassifier(),25,1,0.6073968705547653,0.7328350493402774
87,RandomForestClassifier(),25,2,0.7823361823361823,0.7013016831386155
88,RandomForestClassifier(),25,3,0.9727272727272727,0.9459028235484201
89,RandomForestClassifier(),26,1,0.6142857142857142,0.7047389418437394
90,RandomForestClassifier(),26,2,0.6118951612903225,0.7178353038422582
91,RandomForestClassifier(),26,3,0.4882352941176471,0.8532756560850601
92,RandomForestClassifier(),27,1,1.0,-0.0
93,RandomForestClassifier(),27,2,1.0,-0.0
94,RandomForestClassifier(),27,3,1.0,-0.0
95,RandomForestClassifier(),28,1,1.0,-0.0
96,RandomForestClassifier(),28,2,1.0,-0.0
97,RandomForestClassifier(),28,3,1.0,-0.0
98,RandomForestClassifier(),29,1,0.9866666666666667,0.4644498013697114
99,RandomForestClassifier(),29,2,0.96,0.40850730596409157
100,RandomForestClassifier(),29,3,1.0,-0.0
101,RandomForestClassifier(),30,1,0.9795402298850575,0.49503405775367276
102,RandomForestClassifier(),30,2,0.973103448275862,0.7347573715029135
103,RandomForestClassifier(),30,3,0.9870967741935484,0.445736789164744
104,RandomForestClassifier(),31,1,1.0,-0.0
105,RandomForestClassifier(),31,2,1.0,-0.0
106,RandomForestClassifier(),31,3,1.0,-0.0
107,RandomForestClassifier(),32,1,0.9888888888888889,0.19987079268796998
108,RandomForestClassifier(),32,2,1.0,-0.0
109,RandomForestClassifier(),33,1,1.0,-0.0
110,RandomForestClassifier(),33,2,1.0,-0.0
111,RandomForestClassifier(),33,3,1.0,-0.0
112,RandomForestClassifier(),35,1,1.0,-0.0
113,RandomForestClassifier(),35,2,1.0,-0.0
114,RandomForestClassifier(),36,1,0.7815384615384614,0.768591939202003
115,RandomForestClassifier(),36,2,0.8460591133004925,0.6631832107493815
